t,mC,mF,Energy
0.242442563482467,0.187605751910798,0.992427705959409,0.512795084595935
0.242644095122934,0.187679321261069,0.992420719479787,0.512787052044417
0.242845626763402,0.187752891731167,0.992413732154433,0.512779019902805
0.243047158403869,0.187826463320529,0.992406743983234,0.512770988169407
0.243248690044337,0.18790003602859,0.992399754966078,0.512762956842533
0.243450221684805,0.187973609854789,0.992392765102849,0.512754925920493
0.243651753325272,0.188047184798564,0.992385774393435,0.512746895401599
0.24385328496574,0.188120760859356,0.992378782837722,0.512738865284165
0.244054816606207,0.188194338036602,0.992371790435596,0.512730835566507
0.244256348246675,0.188267916329745,0.992364797186942,0.512722806246942
0.244457879887142,0.188341495738225,0.99235780309165,0.512714777323788
0.24465941152761,0.188415076261483,0.992350808149602,0.512706748795366
0.244860943168077,0.188488657898964,0.992343812360687,0.512698720659996
0.245062474808545,0.18856224065011,0.99233681572479,0.512690692916003
0.245264006449013,0.188635824514364,0.992329818241798,0.512682665561711
0.24546553808948,0.188709409491172,0.992322819911597,0.512674638595446
0.245667069729948,0.18878299557998,0.992315820734073,0.512666612015537
0.245868601370415,0.188856582780232,0.992308820709113,0.512658585820313
0.246070133010883,0.188930171091375,0.992301819836601,0.512650560008106
0.24627166465135,0.189003760512858,0.992294818116426,0.512642534577247
0.246473196291818,0.189077351044128,0.992287815548472,0.512634509526073
0.246674727932285,0.189150942684634,0.992280812132627,0.512626484852918
0.246876259572753,0.189224535433826,0.992273807868775,0.512618460556121
0.24707779121322,0.189298129291153,0.992266802756804,0.512610436634021
0.247279322853688,0.189371724256067,0.992259796796599,0.512602413084959
0.247480854494156,0.189445320328019,0.992252789988047,0.512594389907278
0.247682386134623,0.189518917506462,0.992245782331033,0.512586367099321
0.247883917775091,0.189592515790848,0.992238773825444,0.512578344659436
0.248085449415558,0.189666115180631,0.992231764471166,0.51257032258597
0.248286981056026,0.189739715675266,0.992224754268085,0.512562300877271
0.248488512696493,0.189813317274207,0.992217743216087,0.512554279531692
0.248690044336961,0.189886919976911,0.992210731315057,0.512546258547584
0.248891575977428,0.189960523782834,0.992203718564883,0.512538237923302
0.249093107617896,0.190034128691433,0.99219670496545,0.512530217657203
0.249294639258364,0.190107734702166,0.992189690516643,0.512522197747643
0.249496170898831,0.190181341814492,0.99218267521835,0.512514178192984
0.249697702539299,0.19025495002787,0.992175659070456,0.512506158991585
0.249899234179766,0.19032855934176,0.992168642072846,0.51249814014181
0.250100765820234,0.190402169755624,0.992161624225408,0.512490121642023
0.250302297460701,0.190475781268922,0.992154605528026,0.512482103490591
0.250503829101169,0.190549393881116,0.992147585980587,0.512474085685882
0.250705360741636,0.19062300759167,0.992140565582977,0.512466068226266
0.250906892382104,0.190696622400048,0.992133544335082,0.512458051110115
0.251108424022572,0.190770238305713,0.992126522236788,0.512450034335801
0.251309955663039,0.190843855308131,0.992119499287979,0.5124420179017
0.251511487303507,0.190917473406767,0.992112475488544,0.512434001806189
0.251713018943974,0.190991092601089,0.992105450838366,0.512425986047647
0.251914550584442,0.191064712890562,0.992098425337333,0.512417970624454
0.252116082224909,0.191138334274656,0.992091398985329,0.512409955534993
0.252317613865377,0.191211956752839,0.992084371782241,0.512401940777646
0.252519145505844,0.191285580324581,0.992077343727955,0.512393926350801
0.252720677146312,0.191359204989351,0.992070314822357,0.512385912252844
0.25292220878678,0.191432830746621,0.992063285065331,0.512377898482166
0.253123740427247,0.191506457595861,0.992056254456765,0.512369885037157
0.253325272067715,0.191580085536545,0.992049222996543,0.51236187191621
0.253526803708182,0.191653714568146,0.992042190684552,0.512353859117721
0.25372833534865,0.191727344690137,0.992035157520678,0.512345846640085
0.253929866989117,0.191800975901993,0.992028123504805,0.512337834481702
0.254131398629585,0.191874608203189,0.992021088636821,0.512329822640971
0.254332930270052,0.191948241593201,0.99201405291661,0.512321811116296
0.25453446191052,0.192021876071506,0.992007016344058,0.512313799906079
0.254735993550988,0.192095511637581,0.991999978919051,0.512305789008726
0.254937525191455,0.192169148290905,0.991992940641475,0.512297778422646
0.255139056831923,0.192242786030957,0.991985901511215,0.512289768146249
0.25534058847239,0.192316424857216,0.991978861528157,0.512281758177944
0.255542120112858,0.192390064769163,0.991971820692187,0.512273748516146
0.255743651753325,0.192463705766279,0.99196477900319,0.51226573915927
0.255945183393793,0.192537347848046,0.991957736461052,0.512257730105732
0.25614671503426,0.192610991013946,0.991950693065659,0.512249721353952
0.256348246674728,0.192684635263463,0.991943648816896,0.512241712902351
0.256549778315195,0.192758280596082,0.991936603714649,0.512233704749351
0.256751309955663,0.192831927011287,0.991929557758803,0.512225696893376
0.256952841596131,0.192905574508563,0.991922510949244,0.512217689332854
0.257154373236598,0.192979223087398,0.991915463285858,0.512209682066212
0.257355904877066,0.193052872747278,0.991908414768529,0.512201675091881
0.257557436517533,0.193126523487692,0.991901365397145,0.512193668408293
0.257758968158001,0.193200175308128,0.99189431517159,0.512185662013882
0.257960499798468,0.193273828208075,0.991887264091749,0.512177655907084
0.258162031438936,0.193347482187024,0.991880212157508,0.512169650086338
0.258363563079404,0.193421137244466,0.991873159368753,0.512161644550082
0.258565094719871,0.193494793379892,0.99186610572537,0.512153639296759
0.258766626360339,0.193568450592794,0.991859051227243,0.512145634324813
0.258968158000806,0.193642108882667,0.991851995874258,0.512137629632689
0.259169689641274,0.193715768249004,0.9918449396663,0.512129625218836
0.259371221281741,0.1937894286913,0.991837882603256,0.512121621081701
0.259572752922209,0.19386309020905,0.99183082468501,0.512113617219738
0.259774284562676,0.19393675280175,0.991823765911448,0.512105613631399
0.259975816203144,0.194010416468899,0.991816706282456,0.512097610315141
0.260177347843611,0.194084081209992,0.991809645797918,0.51208960726942
0.260378879484079,0.19415774702453,0.99180258445772,0.512081604492696
0.260580411124547,0.194231413912011,0.991795522261748,0.51207360198343
0.260781942765014,0.194305081871935,0.991788459209887,0.512065599740087
0.260983474405482,0.194378750903804,0.991781395302021,0.51205759776113
0.261185006045949,0.194452421007118,0.991774330538038,0.512049596045028
0.261386537686417,0.194526092181382,0.991767264917821,0.51204159459025
